UPI,Province,Sector,Cell,Parcel
4/41/14/01/0102,4,41,14,0102
4/41/14/01/0103,4,41,14,0103
4/41/14/01/0104,4,41,14,0104
4/41/14/01/0105,4,41,14,0105
4/41/14/01/0106,4,41,14,0106
4/41/14/01/0107,4,41,14,0107
4/41/14/01/0108,4,41,14,0108
4/41/14/02/0201,4,41,14,0201
4/41/14/02/0202,4,41,14,0202
4/41/14/02/0203,4,41,14,0203
4/41/14/02/0204,4,41,14,0204
4/41/14/02/0205,4,41,14,0205
4/41/14/02/0206,4,41,14,0206
4/41/14/03/0301,4,41,14,0301
4/41/14/03/0302,4,41,14,0302
4/41/14/03/0303,4,41,14,0303
4/41/14/03/0304,4,41,14,0304
4/41/14/03/0305,4,41,14,0305
4/41/14/04/0401,4,41,14,0401
4/41/14/04/0402,4,41,14,0402
4/41/14/04/0403,4,41,14,0403
4/41/14/04/0404,4,41,14,0404
4/41/14/04/0405,4,41,14,0405
4/41/15/01/0101,4,41,15,0101
4/41/15/01/0102,4,41,15,0102
4/41/15/01/0103,4,41,15,0103
4/41/15/01/0104,4,41,15,0104
4/41/15/01/0105,4,41,15,0105
4/41/15/01/0106,4,41,15,0106
4/41/15/02/0201,4,41,15,0201
4/41/15/02/0202,4,41,15,0202
4/41/15/02/0203,4,41,15,0203
4/41/15/02/0204,4,41,15,0204
4/41/15/03/0301,4,41,15,0301
4/41/15/03/0302,4,41,15,0302
4/41/15/03/0303,4,41,15,0303
4/41/15/03/0304,4,41,15,0304
4/41/15/03/0305,4,41,15,0305
4/41/15/03/0306,4,41,15,0306
4/41/16/01/0101,4,41,16,0101
4/41/16/01/0102,4,41,16,0102
4/41/16/01/0103,4,41,16,0103
4/41/16/01/0104,4,41,16,0104
4/41/16/01/0105,4,41,16,0105
4/41/16/01/0106,4,41,16,0106
4/41/16/01/0107,4,41,16,0107
4/41/16/01/0108,4,41,16,0108
4/41/16/02/0201,4,41,16,0201
4/41/16/02/0202,4,41,16,0202
4/41/16/02/0203,4,41,16,0203
4/41/16/02/0204,4,41,16,0204
4/41/16/02/0205,4,41,16,0205
4/41/16/02/0206,4,41,16,0206
4/41/16/03/0301,4,41,16,0301
4/41/16/03/0302,4,41,16,0302
4/41/16/03/0303,4,41,16,0303
4/41/16/03/0304,4,41,16,0304
4/41/16/03/0305,4,41,16,0305
4/41/16/03/0306,4,41,16,0306
4/41/16/03/0307,4,41,16,0307
4/41/16/03/0308,4,41,16,0308
4/41/16/03/0309,4,41,16,0309
4/41/16/03/0310,4,41,16,0310
4/41/16/04/0401,4,41,16,0401
4/41/16/04/0402,4,41,16,0402
4/41/16/04/0403,4,41,16,0403
4/41/16/04/0404,4,41,16,0404
4/41/16/04/0405,4,41,16,0405
4/41/16/04/0406,4,41,16,0406
4/41/16/04/0407,4,41,16,0407
4/41/16/04/0408,4,41,16,0408
4/41/16/05/0501,4,41,16,0501
4/41/16/05/0502,4,41,16,0502
4/41/16/05/0503,4,41,16,0503
4/41/16/05/0504,4,41,16,0504
4/41/16/05/0505,4,41,16,0505
4/41/16/05/0506,4,41,16,0506
4/41/16/05/0507,4,41,16,0507
4/41/16/05/0508,4,41,16,0508
4/41/17/01/0101,4,41,17,0101
4/41/17/01/0102,4,41,17,0102
4/41/17/01/0103,4,41,17,0103
4/41/17/01/0104,4,41,17,0104
4/41/17/01/0105,4,41,17,0105
4/41/17/02/0201,4,41,17,0201
4/41/17/02/0202,4,41,17,0202
4/41/17/02/0203,4,41,17,0203
4/41/17/02/0204,4,41,17,0204
4/41/17/02/0205,4,41,17,0205
4/41/17/03/0301,4,41,17,0301
4/41/17/03/0302,4,41,17,0302
4/41/17/03/0303,4,41,17,0303
4/41/17/03/0304,4,41,17,0304
4/41/17/03/0305,4,41,17,0305
4/41/17/03/0306,4,41,17,0306
4/41/17/03/0307,4,41,17,0307
4/41/17/04/0401,4,41,17,0401
4/41/17/04/0402,4,41,17,0402
4/41/17/04/0403,4,41,17,0403
4/41/17/04/0404,4,41,17,0404
4/41/17/04/0405,4,41,17,0405
4/41/17/04/0406,4,41,17,0406
4/41/17/04/0407,4,41,17,0407
4/41/17/05/0501,4,41,17,0501
4/41/17/05/0502,4,41,17,0502
4/41/17/05/0503,4,41,17,0503
4/41/17/05/0504,4,41,17,0504
4/41/17/05/0505,4,41,17,0505
4/41/17/05/0506,4,41,17,0506
4/42/01/01/0101,4,42,01,0101
4/42/01/01/0102,4,42,01,0102
4/42/01/01/0103,4,42,01,0103
4/42/01/01/0104,4,42,01,0104
4/42/01/02/0201,4,42,01,0201
4/42/01/02/0202,4,42,01,0202
4/42/01/02/0203,4,42,01,0203
4/42/01/02/0204,4,42,01,0204
4/42/01/02/0205,4,42,01,0205
4/42/01/02/0206,4,42,01,0206
4/42/01/02/0207,4,42,01,0207
4/42/01/03/0301,4,42,01,0301
4/42/01/03/0302,4,42,01,0302
4/42/01/03/0303,4,42,01,0303
4/42/01/03/0304,4,42,01,0304
4/42/01/03/0305,4,42,01,0305
4/42/01/04/0401,4,42,01,0401
4/42/01/04/0402,4,42,01,0402
4/42/01/04/0403,4,42,01,0403
4/42/01/04/0404,4,42,01,0404
4/42/01/04/0405,4,42,01,0405
4/42/01/04/0406,4,42,01,0406
4/42/01/05/0501,4,42,01,0501
4/42/01/05/0502,4,42,01,0502
4/42/01/05/0503,4,42,01,0503
4/42/01/05/0504,4,42,01,0504
4/42/01/05/0505,4,42,01,0505
4/42/01/05/0506,4,42,01,0506
4/42/01/06/0601,4,42,01,0601
4/42/01/06/0602,4,42,01,0602
4/42/01/06/0603,4,42,01,0603
4/42/01/06/0604,4,42,01,0604
4/42/01/06/0605,4,42,01,0605
4/42/01/07/0701,4,42,01,0701
4/42/01/07/0702,4,42,01,0702
4/42/01/07/0703,4,42,01,0703
4/42/01/07/0704,4,42,01,0704
4/42/01/07/0705,4,42,01,0705
4/42/02/01/0101,4,42,02,0101
4/42/02/01/0102,4,42,02,0102
4/42/02/01/0103,4,42,02,0103
4/42/02/01/0104,4,42,02,0104
4/42/02/01/0105,4,42,02,0105
4/42/02/01/0106,4,42,02,0106
4/42/02/01/0107,4,42,02,0107
4/42/02/01/0108,4,42,02,0108
4/42/02/02/0201,4,42,02,0201
4/42/02/02/0202,4,42,02,0202
4/42/02/02/0203,4,42,02,0203
4/42/02/02/0204,4,42,02,0204
4/42/02/02/0205,4,42,02,0205
4/42/02/02/0206,4,42,02,0206
4/42/02/02/0207,4,42,02,0207
4/42/02/02/0208,4,42,02,0208
4/42/02/03/0301,4,42,02,0301
4/42/02/03/0302,4,42,02,0302
4/42/02/03/0303,4,42,02,0303
4/42/02/03/0304,4,42,02,0304
4/42/02/03/0305,4,42,02,0305
4/42/02/03/0306,4,42,02,0306
4/42/02/03/0307,4,42,02,0307
4/42/02/04/0401,4,42,02,0401
4/42/02/04/0402,4,42,02,0402
4/42/02/04/0403,4,42,02,0403
4/42/02/04/0404,4,42,02,0404
4/42/02/04/0405,4,42,02,0405
4/42/03/01/0101,4,42,03,0101
4/42/03/01/0102,4,42,03,0102
4/42/03/01/0103,4,42,03,0103
4/42/03/01/0104,4,42,03,0104
4/42/03/01/0105,4,42,03,0105
4/42/03/01/0106,4,42,03,0106
4/42/03/01/0107,4,42,03,0107
4/42/03/02/0201,4,42,03,0201
4/42/03/02/0202,4,42,03,0202
4/42/03/02/0203,4,42,03,0203
4/42/03/02/0204,4,42,03,0204
4/42/03/02/0205,4,42,03,0205
4/42/03/02/0206,4,42,03,0206
4/42/03/02/0207,4,42,03,0207
4/42/03/02/0208,4,42,03,0208
4/42/03/03/0301,4,42,03,0301
4/42/03/03/0302,4,42,03,0302
4/42/03/03/0303,4,42,03,0303
4/42/03/03/0304,4,42,03,0304
4/42/03/03/0305,4,42,03,0305
4/42/03/03/0306,4,42,03,0306
4/42/03/04/0401,4,42,03,0401
4/42/03/04/0402,4,42,03,0402
4/42/03/04/0403,4,42,03,0403
4/42/03/04/0404,4,42,03,0404
4/42/03/04/0405,4,42,03,0405
4/42/03/04/0406,4,42,03,0406
4/42/03/05/0501,4,42,03,0501
4/42/03/05/0502,4,42,03,0502
4/42/03/05/0503,4,42,03,0503
4/42/03/05/0504,4,42,03,0504
4/42/03/05/0505,4,42,03,0505
4/42/03/05/0506,4,42,03,0506
4/42/03/05/0507,4,42,03,0507
4/42/04/01/0101,4,42,04,0101
4/42/04/01/0102,4,42,04,0102
4/42/04/01/0103,4,42,04,0103
4/42/04/01/0104,4,42,04,0104
4/42/04/01/0105,4,42,04,0105
4/42/04/01/0106,4,42,04,0106
4/42/04/01/0107,4,42,04,0107
4/42/04/01/0108,4,42,04,0108
4/42/04/01/0109,4,42,04,0109
4/42/04/01/0110,4,42,04,0110
4/42/04/02/0201,4,42,04,0201
4/42/04/02/0202,4,42,04,0202
4/42/04/02/0203,4,42,04,0203
4/42/04/02/0204,4,42,04,0204
4/42/04/02/0205,4,42,04,0205
4/42/04/02/0206,4,42,04,0206
4/42/04/02/0207,4,42,04,0207
4/42/04/02/0208,4,42,04,0208
4/42/04/02/0209,4,42,04,0209
4/42/04/02/0210,4,42,04,0210
4/42/04/03/0301,4,42,04,0301
4/42/04/03/0302,4,42,04,0302
4/42/04/03/0303,4,42,04,0303
4/42/04/03/0304,4,42,04,0304
4/42/04/03/0305,4,42,04,0305
4/42/04/03/0306,4,42,04,0306
4/42/04/03/0307,4,42,04,0307
4/42/04/03/0308,4,42,04,0308
4/42/04/03/0309,4,42,04,0309
4/42/04/03/0311,4,42,04,0311
4/42/04/03/0312,4,42,04,0312
4/42/04/03/0313,4,42,04,0313
4/42/04/03/0314,4,42,04,0314
4/42/04/04/0401,4,42,04,0401
4/42/04/04/0402,4,42,04,0402
4/42/04/04/0403,4,42,04,0403
4/42/04/04/0404,4,42,04,0404
4/42/04/04/0405,4,42,04,0405
4/42/04/04/0406,4,42,04,0406
4/42/04/04/0407,4,42,04,0407
4/42/04/04/0408,4,42,04,0408
4/42/04/04/0409,4,42,04,0409
4/42/04/04/0410,4,42,04,0410
4/42/04/04/0411,4,42,04,0411
4/42/04/04/0412,4,42,04,0412
4/42/04/04/0413,4,42,04,0413
4/42/05/01/0101,4,42,05,0101
4/42/05/01/0102,4,42,05,0102
4/42/05/01/0103,4,42,05,0103
4/42/05/01/0104,4,42,05,0104
4/42/05/01/0105,4,42,05,0105
4/42/05/01/0106,4,42,05,0106
4/42/05/01/0107,4,42,05,0107
4/42/05/01/0108,4,42,05,0108
4/42/05/01/0109,4,42,05,0109
4/42/05/02/0201,4,42,05,0201
4/42/05/02/0202,4,42,05,0202
4/42/05/02/0203,4,42,05,0203
4/42/05/02/0204,4,42,05,0204
4/42/05/02/0205,4,42,05,0205
4/42/05/02/0206,4,42,05,0206
4/42/05/03/0301,4,42,05,0301
4/42/05/03/0302,4,42,05,0302
4/42/05/03/0303,4,42,05,0303
4/42/05/03/0304,4,42,05,0304
4/42/05/03/0305,4,42,05,0305
4/42/05/03/0306,4,42,05,0306
4/42/05/03/0307,4,42,05,0307
4/42/05/04/0401,4,42,05,0401
4/42/05/04/0402,4,42,05,0402
4/42/05/04/0403,4,42,05,0403
4/42/05/04/0404,4,42,05,0404
4/42/05/04/0405,4,42,05,0405
4/42/05/04/0406,4,42,05,0406
4/42/05/04/0407,4,42,05,0407
4/42/05/05/0501,4,42,05,0501
4/42/05/05/0502,4,42,05,0502
4/42/05/05/0503,4,42,05,0503
4/42/05/05/0504,4,42,05,0504
4/42/05/05/0505,4,42,05,0505
4/42/05/05/0506,4,42,05,0506
4/42/05/05/0507,4,42,05,0507
4/42/05/05/0508,4,42,05,0508
4/42/05/05/0509,4,42,05,0509
4/42/06/01/0101,4,42,06,0101
4/42/06/01/0102,4,42,06,0102
4/42/06/01/0103,4,42,06,0103
4/42/06/01/0104,4,42,06,0104
4/42/06/01/0105,4,42,06,0105
4/42/06/01/0106,4,42,06,0106
4/42/06/02/0201,4,42,06,0201
4/42/06/02/0202,4,42,06,0202
4/42/06/02/0203,4,42,06,0203
4/42/06/02/0204,4,42,06,0204
4/42/06/02/0205,4,42,06,0205
4/42/06/03/0301,4,42,06,0301
4/42/06/03/0302,4,42,06,0302
4/42/06/03/0303,4,42,06,0303
4/42/06/03/0304,4,42,06,0304
4/42/06/03/0305,4,42,06,0305
4/42/06/03/0306,4,42,06,0306
4/42/06/03/0307,4,42,06,0307
4/42/06/04/0401,4,42,06,0401
4/42/06/04/0402,4,42,06,0402
4/42/06/04/0403,4,42,06,0403
4/42/06/04/0404,4,42,06,0404
4/42/06/04/0405,4,42,06,0405
4/42/06/04/0406,4,42,06,0406
4/42/06/04/0407,4,42,06,0407
4/42/06/04/0408,4,42,06,0408
4/42/07/01/0101,4,42,07,0101
4/42/07/01/0102,4,42,07,0102
4/42/07/01/0103,4,42,07,0103
4/42/07/01/0104,4,42,07,0104
4/42/07/01/0105,4,42,07,0105
4/42/07/01/0106,4,42,07,0106
4/42/07/01/0107,4,42,07,0107
4/42/07/01/0108,4,42,07,0108
4/42/07/01/0109,4,42,07,0109
4/42/07/01/0110,4,42,07,0110
4/42/07/01/0111,4,42,07,0111
4/42/07/01/0112,4,42,07,0112
4/42/07/02/0201,4,42,07,0201
4/42/07/02/0202,4,42,07,0202
4/42/07/02/0203,4,42,07,0203
4/42/07/02/0204,4,42,07,0204
4/42/07/02/0205,4,42,07,0205
4/42/07/02/0206,4,42,07,0206
4/42/07/02/0207,4,42,07,0207
4/42/07/02/0208,4,42,07,0208
4/42/07/03/0301,4,42,07,0301
4/42/07/03/0302,4,42,07,0302
4/42/07/03/0303,4,42,07,0303
4/42/07/03/0304,4,42,07,0304
4/42/07/03/0305,4,42,07,0305
4/42/07/03/0306,4,42,07,0306
4/42/07/03/0307,4,42,07,0307
4/42/07/03/0308,4,42,07,0308
4/42/07/04/0401,4,42,07,0401
4/42/07/04/0402,4,42,07,0402
4/42/07/04/0403,4,42,07,0403
4/42/07/04/0404,4,42,07,0404
4/42/07/04/0405,4,42,07,0405
4/42/07/04/0406,4,42,07,0406
4/42/07/04/0407,4,42,07,0407
4/42/07/04/0408,4,42,07,0408
4/42/08/01/0101,4,42,08,0101
4/42/08/01/0102,4,42,08,0102
4/42/08/01/0103,4,42,08,0103
4/42/08/01/0104,4,42,08,0104
4/42/08/01/0105,4,42,08,0105
4/42/08/01/0106,4,42,08,0106
4/42/08/01/0107,4,42,08,0107
4/42/08/02/0201,4,42,08,0201
4/42/08/02/0202,4,42,08,0202
4/42/08/02/0203,4,42,08,0203
4/42/08/02/0204,4,42,08,0204
4/42/08/02/0205,4,42,08,0205
4/42/08/02/0206,4,42,08,0206
4/42/08/02/0207,4,42,08,0207
4/42/08/02/0208,4,42,08,0208
4/42/08/02/0209,4,42,08,0209
4/42/08/02/0210,4,42,08,0210
4/42/08/02/0211,4,42,08,0211
4/42/08/02/0212,4,42,08,0212
4/42/08/02/0213,4,42,08,0213
4/42/08/03/0301,4,42,08,0301
4/42/08/03/0302,4,42,08,0302
4/42/08/03/0303,4,42,08,0303
4/42/08/03/0304,4,42,08,0304
4/42/08/03/0305,4,42,08,0305
4/42/08/03/0306,4,42,08,0306
4/42/08/03/0307,4,42,08,0307
4/42/08/03/0308,4,42,08,0308
4/42/09/01/0101,4,42,09,0101
4/42/09/01/0102,4,42,09,0102
4/42/09/01/0103,4,42,09,0103
4/42/09/01/0104,4,42,09,0104
4/42/09/02/0201,4,42,09,0201
4/42/09/02/0202,4,42,09,0202
4/42/09/02/0203,4,42,09,0203
4/42/09/02/0204,4,42,09,0204
4/42/09/02/0205,4,42,09,0205
4/42/09/03/0301,4,42,09,0301
4/42/09/03/0302,4,42,09,0302
4/42/09/03/0303,4,42,09,0303
4/42/09/03/0304,4,42,09,0304
4/42/09/03/0305,4,42,09,0305
4/42/09/03/0306,4,42,09,0306
4/42/09/04/0401,4,42,09,0401
4/42/09/04/0402,4,42,09,0402
4/42/09/04/0403,4,42,09,0403
4/42/09/04/0404,4,42,09,0404
4/42/09/04/0405,4,42,09,0405
4/42/09/04/0406,4,42,09,0406
4/42/09/04/0407,4,42,09,0407
4/42/09/05/0501,4,42,09,0501
4/42/09/05/0502,4,42,09,0502
4/42/09/05/0503,4,42,09,0503
4/42/09/05/0504,4,42,09,0504
4/42/09/05/0505,4,42,09,0505
4/42/09/05/0506,4,42,09,0506
4/42/10/01/0101,4,42,10,0101
4/42/10/01/0102,4,42,10,0102
4/42/10/01/0103,4,42,10,0103
4/42/10/01/0104,4,42,10,0104
4/42/10/01/0105,4,42,10,0105
4/42/10/01/0106,4,42,10,0106
4/42/10/01/0107,4,42,10,0107
4/42/10/01/0108,4,42,10,0108
4/42/10/01/0109,4,42,10,0109
4/42/10/02/0201,4,42,10,0201
4/42/10/02/0202,4,42,10,0202
4/42/10/02/0203,4,42,10,0203
4/42/10/02/0204,4,42,10,0204
4/42/10/02/0205,4,42,10,0205
4/42/10/02/0206,4,42,10,0206
4/42/10/02/0207,4,42,10,0207
4/42/10/02/0208,4,42,10,0208
4/42/10/02/0209,4,42,10,0209
4/42/10/02/0210,4,42,10,0210
4/42/10/03/0301,4,42,10,0301
4/42/10/03/0302,4,42,10,0302
4/42/10/03/0303,4,42,10,0303
4/42/10/03/0304,4,42,10,0304
4/42/10/03/0305,4,42,10,0305
4/42/10/03/0306,4,42,10,0306
4/42/10/03/0307,4,42,10,0307
4/42/10/03/0308,4,42,10,0308
4/42/11/01/0101,4,42,11,0101
4/42/11/01/0102,4,42,11,0102
4/42/11/01/0103,4,42,11,0103
4/42/11/01/0104,4,42,11,0104
4/42/11/01/0105,4,42,11,0105
4/42/11/01/0106,4,42,11,0106
4/42/11/01/0107,4,42,11,0107
4/42/11/02/0201,4,42,11,0201
4/42/11/02/0202,4,42,11,0202
4/42/11/02/0203,4,42,11,0203
4/42/11/02/0204,4,42,11,0204
4/42/11/02/0205,4,42,11,0205
4/42/11/03/0301,4,42,11,0301
4/42/11/03/0302,4,42,11,0302
4/42/11/03/0303,4,42,11,0303
4/42/11/03/0304,4,42,11,0304
4/42/11/03/0305,4,42,11,0305
4/42/11/04/0401,4,42,11,0401
4/42/11/04/0402,4,42,11,0402
4/42/11/04/0403,4,42,11,0403
4/42/11/04/0404,4,42,11,0404
4/42/11/04/0405,4,42,11,0405
4/42/11/04/0406,4,42,11,0406
4/42/11/04/0407,4,42,11,0407
4/42/12/01/0101,4,42,12,0101
4/42/12/01/0102,4,42,12,0102
4/42/12/01/0103,4,42,12,0103
4/42/12/01/0104,4,42,12,0104
4/42/12/01/0105,4,42,12,0105
4/42/12/02/0201,4,42,12,0201
4/42/12/02/0202,4,42,12,0202
4/42/12/02/0203,4,42,12,0203
4/42/12/02/0204,4,42,12,0204
4/42/12/02/0205,4,42,12,0205
4/42/12/03/0301,4,42,12,0301
4/42/12/03/0302,4,42,12,0302
4/42/12/03/0303,4,42,12,0303
4/42/12/03/0304,4,42,12,0304
4/42/12/03/0305,4,42,12,0305
4/42/12/04/0401,4,42,12,0401
4/42/12/04/0402,4,42,12,0402
4/42/12/04/0403,4,42,12,0403
4/42/12/04/0404,4,42,12,0404
4/42/12/04/0405,4,42,12,0405
4/42/12/05/0501,4,42,12,0501
4/42/12/05/0502,4,42,12,0502
4/42/12/05/0503,4,42,12,0503
4/42/12/05/0504,4,42,12,0504
4/42/12/05/0505,4,42,12,0505
4/42/12/06/0601,4,42,12,0601
4/42/12/06/0602,4,42,12,0602
4/42/12/06/0603,4,42,12,0603
4/42/12/06/0604,4,42,12,0604
4/42/12/07/0701,4,42,12,0701
4/42/12/07/0702,4,42,12,0702
4/42/12/07/0703,4,42,12,0703
4/42/12/07/0704,4,42,12,0704
4/42/12/07/0705,4,42,12,0705
4/42/13/01/0101,4,42,13,0101
4/42/13/01/0102,4,42,13,0102
4/42/13/01/0103,4,42,13,0103
4/42/13/01/0104,4,42,13,0104
4/42/13/02/0201,4,42,13,0201
4/42/13/02/0202,4,42,13,0202
4/42/13/02/0203,4,42,13,0203
4/42/13/02/0204,4,42,13,0204
4/42/13/02/0205,4,42,13,0205
4/42/13/03/0301,4,42,13,0301
4/42/13/03/0302,4,42,13,0302
4/42/13/03/0303,4,42,13,0303
4/42/13/03/0304,4,42,13,0304
4/42/13/03/0305,4,42,13,0305
4/42/13/04/0401,4,42,13,0401
4/42/13/04/0402,4,42,13,0402
4/42/13/04/0403,4,42,13,0403
4/42/13/04/0404,4,42,13,0404
4/42/13/04/0405,4,42,13,0405
4/42/13/05/0501,4,42,13,0501
4/42/13/05/0502,4,42,13,0502
4/42/13/05/0503,4,42,13,0503
4/42/13/05/0504,4,42,13,0504
4/42/13/05/0505,4,42,13,0505
4/42/13/06/0601,4,42,13,0601
4/42/13/06/0602,4,42,13,0602
4/42/13/06/0603,4,42,13,0603
4/42/13/06/0604,4,42,13,0604
4/42/13/07/0701,4,42,13,0701
4/42/13/07/0702,4,42,13,0702
4/42/13/07/0703,4,42,13,0703
4/42/13/07/0704,4,42,13,0704
4/42/13/08/0801,4,42,13,0801
4/42/13/08/0802,4,42,13,0802
4/42/13/08/0803,4,42,13,0803
4/42/13/08/0804,4,42,13,0804
4/42/13/08/0805,4,42,13,0805
4/42/13/09/0901,4,42,13,0901
4/42/13/09/0902,4,42,13,0902
4/42/13/09/0903,4,42,13,0903
4/42/14/01/0101,4,42,14,0101
4/42/14/01/0102,4,42,14,0102
4/42/14/01/0103,4,42,14,0103
4/42/14/01/0104,4,42,14,0104
4/42/14/01/0105,4,42,14,0105
4/42/14/01/0106,4,42,14,0106
4/42/14/01/0107,4,42,14,0107
4/42/14/02/0201,4,42,14,0201
4/42/14/02/0202,4,42,14,0202
4/42/14/02/0203,4,42,14,0203
4/42/14/02/0204,4,42,14,0204
4/42/14/02/0205,4,42,14,0205
4/42/14/02/0206,4,42,14,0206
4/42/14/03/0301,4,42,14,0301
4/42/14/03/0302,4,42,14,0302
4/42/14/03/0303,4,42,14,0303
4/42/14/03/0304,4,42,14,0304
4/42/14/04/0401,4,42,14,0401
4/42/14/04/0402,4,42,14,0402
4/42/14/04/0403,4,42,14,0403
4/42/14/04/0404,4,42,14,0404
4/42/14/04/0405,4,42,14,0405
4/42/14/05/0501,4,42,14,0501
4/42/14/05/0502,4,42,14,0502
4/42/14/05/0503,4,42,14,0503
4/42/14/05/0504,4,42,14,0504
4/42/14/05/0505,4,42,14,0505
4/42/15/01/0101,4,42,15,0101
4/42/15/01/0102,4,42,15,0102
4/42/15/01/0103,4,42,15,0103
4/42/15/01/0104,4,42,15,0104
4/42/15/01/0105,4,42,15,0105
4/42/15/01/0106,4,42,15,0106
4/42/15/01/0107,4,42,15,0107
4/42/15/02/0201,4,42,15,0201
4/42/15/02/0202,4,42,15,0202
4/42/15/02/0203,4,42,15,0203
4/42/15/02/0204,4,42,15,0204
4/42/15/02/0205,4,42,15,0205
4/42/15/02/0206,4,42,15,0206
4/42/15/02/0207,4,42,15,0207
4/42/15/03/0301,4,42,15,0301
4/42/15/03/0302,4,42,15,0302
4/42/15/03/0303,4,42,15,0303
4/42/15/03/0304,4,42,15,0304
4/42/15/03/0305,4,42,15,0305
4/42/15/03/0306,4,42,15,0306
4/42/15/04/0401,4,42,15,0401
4/42/15/04/0402,4,42,15,0402
4/42/15/04/0403,4,42,15,0403
4/42/15/04/0404,4,42,15,0404
4/42/15/04/0405,4,42,15,0405
4/42/15/04/0406,4,42,15,0406
4/42/15/04/0407,4,42,15,0407
4/42/15/05/0501,4,42,15,0501
4/42/15/05/0502,4,42,15,0502
4/42/15/05/0503,4,42,15,0503
4/42/15/05/0504,4,42,15,0504
4/42/15/05/0505,4,42,15,0505
4/42/15/05/0506,4,42,15,0506
4/42/15/05/0507,4,42,15,0507
4/42/15/05/0508,4,42,15,0508
4/42/16/01/0101,4,42,16,0101
4/42/16/01/0102,4,42,16,0102
4/42/16/01/0103,4,42,16,0103
4/42/16/01/0104,4,42,16,0104
4/42/16/01/0105,4,42,16,0105
4/42/16/01/0106,4,42,16,0106
4/42/16/01/0107,4,42,16,0107
4/42/16/02/0201,4,42,16,0201
4/42/16/02/0202,4,42,16,0202
4/42/16/02/0203,4,42,16,0203
4/42/16/02/0204,4,42,16,0204
4/42/16/03/0301,4,42,16,0301
4/42/16/03/0302,4,42,16,0302
4/42/16/03/0303,4,42,16,0303
4/42/16/03/0304,4,42,16,0304
4/42/16/03/0305,4,42,16,0305
4/42/16/03/0306,4,42,16,0306
4/42/16/03/0307,4,42,16,0307
4/42/16/03/0308,4,42,16,0308
4/42/16/03/0309,4,42,16,0309
4/42/16/03/0310,4,42,16,0310
4/42/16/04/0401,4,42,16,0401
4/42/16/04/0402,4,42,16,0402
4/42/16/04/0403,4,42,16,0403
4/42/16/04/0404,4,42,16,0404
4/42/16/04/0405,4,42,16,0405
4/42/16/04/0406,4,42,16,0406
4/42/16/04/0407,4,42,16,0407
4/42/16/04/0408,4,42,16,0408
4/42/16/04/0409,4,42,16,0409
4/42/16/04/0410,4,42,16,0410
4/42/16/04/0411,4,42,16,0411
4/42/17/01/0101,4,42,17,0101
4/42/17/01/0102,4,42,17,0102
4/42/17/01/0103,4,42,17,0103
4/42/17/01/0104,4,42,17,0104
4/42/17/01/0105,4,42,17,0105
4/42/17/01/0106,4,42,17,0106
4/42/17/01/0107,4,42,17,0107
4/42/17/02/0201,4,42,17,0201
4/42/17/02/0202,4,42,17,0202
4/42/17/02/0203,4,42,17,0203
4/42/17/02/0204,4,42,17,0204
4/42/17/02/0205,4,42,17,0205
4/42/17/02/0206,4,42,17,0206
4/42/17/03/0301,4,42,17,0301
4/42/17/03/0302,4,42,17,0302
4/42/17/03/0303,4,42,17,0303
4/42/17/03/0304,4,42,17,0304
4/42/17/03/0305,4,42,17,0305
4/42/17/03/0306,4,42,17,0306
4/42/17/04/0401,4,42,17,0401
4/42/17/04/0402,4,42,17,0402
4/42/17/04/0403,4,42,17,0403
4/42/17/04/0404,4,42,17,0404
4/42/17/04/0405,4,42,17,0405
4/42/17/04/0406,4,42,17,0406
4/42/17/05/0501,4,42,17,0501
4/42/17/05/0502,4,42,17,0502
4/42/17/05/0503,4,42,17,0503
4/42/17/05/0504,4,42,17,0504
4/42/17/05/0505,4,42,17,0505
4/42/18/01/0101,4,42,18,0101
4/42/18/01/0102,4,42,18,0102
4/42/18/01/0103,4,42,18,0103
4/42/18/01/0104,4,42,18,0104
4/42/18/01/0105,4,42,18,0105
4/42/18/02/0201,4,42,18,0201
4/42/18/02/0202,4,42,18,0202
4/42/18/02/0203,4,42,18,0203
4/42/18/02/0204,4,42,18,0204
4/42/18/02/0205,4,42,18,0205
4/42/18/02/0206,4,42,18,0206
4/42/18/02/0207,4,42,18,0207
4/42/18/03/0301,4,42,18,0301
4/42/18/03/0302,4,42,18,0302
4/42/18/03/0303,4,42,18,0303
4/42/18/03/0304,4,42,18,0304
4/42/18/04/0401,4,42,18,0401
4/42/18/04/0402,4,42,18,0402
4/42/18/04/0403,4,42,18,0403
4/42/18/04/0404,4,42,18,0404
4/42/18/04/0405,4,42,18,0405
4/42/18/05/0501,4,42,18,0501
4/42/18/05/0502,4,42,18,0502
4/42/18/05/0503,4,42,18,0503
4/42/18/05/0504,4,42,18,0504
4/42/18/06/0601,4,42,18,0601
4/42/18/06/0602,4,42,18,0602
4/42/18/06/0603,4,42,18,0603
4/42/18/06/0604,4,42,18,0604
4/42/18/06/0605,4,42,18,0605
4/42/19/01/0101,4,42,19,0101
4/42/19/01/0102,4,42,19,0102
4/42/19/01/0103,4,42,19,0103
4/42/19/02/0201,4,42,19,0201
4/42/19/02/0202,4,42,19,0202
4/42/19/02/0203,4,42,19,0203
4/42/19/02/0204,4,42,19,0204
4/42/19/03/0301,4,42,19,0301
4/42/19/03/0302,4,42,19,0302
